request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
381,1693236448974,1692264184909,1692264185412,1693236449556,582,503,79
382,1693236449557,1692264185456,1692264185974,1693236450119,562,518,44
383,1693236450119,1692264186077,1692264186490,1693236450653,534,413,121
384,1693236450653,1692264186605,1692264187132,1693236451278,625,527,98
385,1693236451278,1692264187187,1692264187615,1693236451770,492,428,64
386,1693236451770,1692264187669,1692264188176,1693236452321,551,507,44
387,1693236452321,1692264188238,1692264188753,1693236452898,577,515,62
388,1693236452898,1692264188792,1692264189304,1693236453448,550,512,38
389,1693236453448,1692264189578,1692264190006,1693236454151,703,428,275
390,1693236454151,1692264190062,1692264190579,1693236454759,608,517,91
391,1693236454759,1692264190690,1692264191220,1693236455365,606,530,76
392,1693236455365,1692264191297,1692264191794,1693236455940,575,497,78
393,1693236455940,1692264191832,1692264192215,1693236456362,422,383,39
394,1693236456362,1692264192272,1692264192774,1693236456942,580,502,78
395,1693236456942,1692264192869,1692264193379,1693236457524,582,510,72
396,1693236460720,1692264196619,1692264196781,1693236461048,328,162,166
397,1693236461048,1692264196950,1692264197112,1693236461255,207,162,45
398,1693236461255,1692264197165,1692264197328,1693236461573,318,163,155
399,1693236461573,1692264197478,1692264197641,1693236461784,211,163,48
400,1693236461784,1692264197680,1692264197844,1693236462098,314,164,150
401,1693236462098,1692264197995,1692264198157,1693236462302,204,162,42
402,1693236462302,1692264198234,1692264198399,1693236462621,319,165,154
403,1693236462621,1692264198519,1692264198681,1693236462825,204,162,42
404,1693236462825,1692264198732,1692264198893,1693236463151,326,161,165
405,1693236463151,1692264199063,1692264199226,1693236463370,219,163,56
406,1693236463370,1692264199256,1692264199416,1693236463669,299,160,139
407,1693236463669,1692264199578,1692264199740,1693236463883,214,162,52
408,1693236463883,1692264199773,1692264199937,1693236464195,312,164,148
409,1693236464195,1692264200102,1692264200264,1693236464719,524,162,362
410,1693236464719,1692264200638,1692264200800,1693236464943,224,162,62
411,1693236464943,1692264200849,1692264201011,1693236465243,300,162,138
412,1693236465243,1692264201144,1692264201306,1693236465449,206,162,44
413,1693236465449,1692264201351,1692264201513,1693236465771,322,162,160
414,1693236465771,1692264201676,1692264201838,1693236466001,230,162,68
415,1693236466001,1692264201887,1692264202049,1693236466291,290,162,128
416,1693236466291,1692264202177,1692264202340,1693236466484,193,163,30
417,1693236466484,1692264202381,1692264202544,1693236466688,204,163,41
418,1693236466688,1692264202598,1692264202762,1693236466905,217,164,53
419,1693236466905,1692264202819,1692264202982,1693236467534,629,163,466
420,1693236467534,1692264203449,1692264203612,1693236467926,392,163,229
421,1693236467926,1692264203848,1692264204012,1693236468156,230,164,66
422,1693236468156,1692264204322,1692264204485,1693236468628,472,163,309
