Linux 4.9.253-tegra (nano-desktop) 	08/17/2023 	_aarch64_	(4 CPU)

01:14:27 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
01:17:39 AM     all     25.06      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.19
01:17:40 AM     all     25.13      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.12
01:17:41 AM     all     24.94      0.00      0.75      0.00      0.00      0.25      0.25      0.00      0.00     73.82
01:17:42 AM     all     24.94      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.31
01:17:43 AM     all     25.25      0.00      0.50      0.25      0.00      0.25      0.25      0.00      0.00     73.50
01:17:44 AM     all     25.37      0.00      0.50      0.00      0.00      0.50      0.00      0.00      0.00     73.63
01:17:45 AM     all     24.31      0.00      1.00      0.00      0.00      0.50      0.50      0.00      0.00     73.68
01:17:46 AM     all     25.25      0.00      0.50      0.00      0.00      0.50      0.00      0.00      0.00     73.75
01:17:47 AM     all     25.06      0.00      0.25      0.00      0.00      0.25      0.25      0.00      0.00     74.19
01:17:48 AM     all     24.94      0.00      0.50      0.00      0.00      0.50      0.00      0.00      0.00     74.06
01:17:49 AM     all     25.06      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.19
01:17:50 AM     all     25.06      0.00      0.50      0.00      0.00      0.50      0.25      0.00      0.00     73.68
01:17:51 AM     all     18.09      0.00     30.15      0.00      0.00      0.50      0.25      0.00      0.00     51.01
01:17:52 AM     all     24.94      0.00     73.82      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:17:53 AM     all     22.00      0.00     76.50      0.25      0.00      0.75      0.50      0.00      0.00      0.00
01:17:54 AM     all     21.30      0.00     77.69      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:17:55 AM     all     22.00      0.00     77.00      0.00      0.00      0.50      0.50      0.00      0.00      0.00
01:17:56 AM     all     20.70      0.00     77.81      0.00      0.00      1.00      0.50      0.00      0.00      0.00
01:17:57 AM     all     25.38      0.00     73.87      0.00      0.00      0.50      0.25      0.00      0.00      0.00
01:17:58 AM     all     27.11      0.00     71.39      0.25      0.00      0.75      0.50      0.00      0.00      0.00
01:17:59 AM     all     23.06      0.00     75.69      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:18:00 AM     all     25.00      0.00     74.00      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:18:01 AM     all     22.00      0.00     76.75      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:18:02 AM     all     22.39      0.00     76.12      0.00      0.00      0.75      0.50      0.00      0.00      0.25
01:18:03 AM     all     25.06      0.00     73.68      0.25      0.00      0.75      0.25      0.00      0.00      0.00
01:18:04 AM     all     24.50      0.00     74.00      0.00      0.00      0.75      0.50      0.00      0.00      0.25
01:18:05 AM     all     24.81      0.00     74.19      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:18:06 AM     all     22.19      0.00     76.56      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:18:07 AM     all     21.05      0.00     77.69      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:18:08 AM     all     24.88      0.00     73.38      0.25      0.00      0.75      0.50      0.00      0.00      0.25
01:18:09 AM     all     26.13      0.00     72.86      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:18:10 AM     all     23.19      0.00     75.56      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:18:11 AM     all     25.00      0.00     73.75      0.00      0.00      0.75      0.25      0.00      0.00      0.25
01:18:12 AM     all     23.88      0.00     74.88      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:18:13 AM     all     24.25      0.00     74.25      0.25      0.00      0.75      0.50      0.00      0.00      0.00
01:18:14 AM     all     26.07      0.00     73.18      0.00      0.00      0.50      0.25      0.00      0.00      0.00
01:18:15 AM     all     19.45      0.00     79.05      0.00      0.00      1.00      0.50      0.00      0.00      0.00
01:18:16 AM     all     25.31      0.00     73.43      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:18:17 AM     all     25.44      0.00     73.32      0.00      0.00      0.75      0.25      0.00      0.00      0.25
01:18:18 AM     all     22.56      0.00     75.69      0.50      0.00      0.75      0.50      0.00      0.00      0.00
01:18:19 AM     all     23.25      0.00     75.50      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:18:20 AM     all     22.19      0.00     76.81      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:18:21 AM     all     23.81      0.00     52.88      0.00      0.00      0.50      0.50      0.00      0.00     22.31
01:18:22 AM     all     25.00      0.00      0.50      0.00      0.00      0.50      0.00      0.00      0.00     74.00
01:18:23 AM     all     21.61      0.00      1.26      0.00      0.00      0.50      0.25      0.00      0.00     76.38
01:18:24 AM     all     25.25      0.00      0.00      0.00      0.00      0.25      0.00      0.00      0.00     74.49
01:18:25 AM     all     25.19      0.00      0.50      0.00      0.00      0.50      0.25      0.00      0.00     73.57
01:18:26 AM     all     25.19      0.00      0.50      0.00      0.00      0.50      0.00      0.00      0.00     73.82
